time_s,left_depth_m,right_depth_m,insertion_depth_m,face_gap_m,offset_y_m,offset_z_m,orientation_error_deg,blades_fit,contact_force_n,other_contact_force_n,left_contact_force_n,right_contact_force_n,contact_count,max_penetration_m,speed_m_s,angular_speed_rad_s,valid_pose,relative_qw,relative_qx,relative_qy,relative_qz,velocity_wx_rad_s,velocity_wy_rad_s,velocity_wz_rad_s,velocity_x_m_s,velocity_y_m_s,velocity_z_m_s,target_travel_m,hold_s,holder_fx_n,holder_fy_n,holder_fz_n,holder_tx_nm,holder_ty_nm,holder_tz_nm
0.0,-0.006000000000000002,-0.006000000000000002,-0.006000000000000002,0.022,0.0,0.0,5.000000000000001,False,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,False,0.9990482215818577,-0.043619387365336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.010000000000000005,-0.0059879415698946385,-0.0059879415698946385,-0.0059879415698946385,0.021987941569894635,-1.905314977141985e-21,0.0,5.000000000000001,False,0.0,0.0,0.0,0.0,0,0.0,0.0027975815946884356,7.360443791945405e-17,False,0.9990482215818577,-0.043619387365336,0.0,0.0,2.49514206307533e-37,7.092149704700915e-17,-1.9691483896594395e-17,0.0027975815946884356,6.199511272007517e-20,2.8368598818803667e-19,0.0001,0.0,0.011129576266071587,1.7530812737953327e-19,-1.7021440293776197e-18,-5.07619400748236e-40,-1.4184533578146827e-19,3.970681843791794e-20
0.020000000000000014,-0.005941939998739151,-0.005941939998739151,-0.005941939998739151,0.021941939998739148,-4.2207773329109826e-21,0.0,5.000000000000001,False,0.0,0.0,0.0,0.0,0,0.0,0.006051191590105522,7.297640829095914e-17,False,0.9990482215818577,-0.043619387365336,0.0,0.0,2.4055888092480325e-37,7.05213527796999e-17,-1.8769522347941672e-17,0.006051191590105522,1.4990112406959595e-19,2.820854111188003e-19,0.0002000000000000002,0.0,0.007980587577364348,3.733211508640908e-19,-1.6925723065936022e-18,-5.010894346874669e-40,-1.4104769221613302e-19,3.822868925033472e-20
0.030000000000000023,-0.005869968536340704,-0.005869968536340704,-0.005869968536340704,0.0218699685363407,-5.581884964513923e-21,0.0,5.000000000000001,False,0.0,0.0,0.0,0.0,0,0.0,0.00804410854385608,7.236906824884176e-17,False,0.9990482215818577,-0.043619387365336,0.0,0.0,2.334224772441307e-37,7.01215552716915e-17,-1.7895516910238458e-17,0.00804410854385608,2.3713363339799473e-19,2.8048622108676653e-19,0.00030000000000000046,0.0,0.004369473245170827,1.5689673537306951e-19,-1.67421991138431e-18,-4.991993166052022e-40,-1.3951832594869217e-19,4.438915311677464e-20
0.04000000000000003,-0.005783501765481629,-0.005783501765481629,-0.005783501765481629,0.021783501765481626,-6.1206284096920375e-21,0.0,5.000000000000001,False,0.0,0.0,0.0,0.0,0,0.0,0.009077588994994383,7.254155359576033e-17,False,0.9990482215818577,-0.043619387365336,0.0,0.0,2.7949900954920448e-37,6.974296792948517e-17,-1.9954834563918864e-17,0.009077588994994383,2.831701618277371e-19,2.7897187171794153e-19,0.0004000000000000007,0.0,0.0021629266930794436,3.475734641570195e-20,-1.6651142373723022e-18,-6.0406104210776375e-40,-1.3875951978102464e-19,4.828215758515539e-20
0.05000000000000004,-0.0056897983034962865,-0.0056897983034962865,-0.0056897983034962865,0.021689798303496283,-6.295122456598369e-21,0.0,5.000000000000001,False,0.0,0.0,0.0,0.0,0,0.0,0.009576365575914006,7.2158173878922e-17,False,0.9990482215818577,-0.043619387365336,0.0,0.0,2.491168989493175e-37,6.973281650204562e-17,-1.855091265228683e-17,0.009576365575914006,3.028870284847675e-19,2.789312660081833e-19,0.000500000000000001,0.0,0.0010197249219884852,-2.99012100561389e-20,-1.664860238953289e-18,-5.365069338075843e-40,-1.3873835324610696e-19,4.5354868556961775e-20
0.060000000000000046,-0.005592667982025817,-0.005592667982025817,-0.005592667982025817,0.021592667982025814,-6.257218768131769e-21,0.0,5.000000000000001,False,0.0,0.0,0.0,0.0,0,0.0,0.009808371825580824,7.2104203865597e-17,False,0.9990482215818577,-0.043619387365336,0.0,0.0,2.4856309471090552e-37,6.97313312677789e-17,-1.8345507752985603e-17,0.009808371825580824,3.0577176229842747e-19,2.789253250711165e-19,0.0006000000000000012,0.0,0.0004682438089993121,-1.419734124014896e-19,-2.528867793919157e-18,-5.882341584243386e-40,-2.1073898282659602e-19,5.103665496829666e-20
0.07000000000000005,-0.005493960205196706,-0.005493960205196706,-0.005493960205196706,0.021493960205196703,-6.343438835656615e-21,0.0,5.000000000000001,False,0.0,0.0,0.0,0.0,0,0.0,0.009914094922792452,7.293463347334944e-17,False,0.9990482215818577,-0.043619387365336,0.0,0.0,3.109662100381797e-37,6.936809880235294e-17,-2.252837385251817e-17,0.009914094922792452,3.219848930023389e-19,2.774723952094126e-19,0.0007000000000000015,0.0,0.00021178473408452192,-3.757241143254742e-20,-1.6648283487511441e-18,-6.481265090170202e-40,-1.387356957292616e-19,4.498733934474898e-20
0.08000000000000006,-0.005394537922409619,-0.005394537922409619,-0.005394537922409619,0.021394537922409616,-6.224010203744326e-21,0.0,5.000000000000001,False,0.0,0.0,0.0,0.0,0,0.0,0.009961698312580742,7.202241987173889e-17,False,0.9990482215818577,-0.043619387365336,0.0,0.0,2.2793587387559207e-37,6.972905140066617e-17,-1.8030206736038956e-17,0.009961698312580742,3.10199891852112e-19,2.789162056026654e-19,0.0008000000000000018,0.0,9.493510476541595e-05,-9.807126283850714e-20,-1.6647589494997759e-18,-4.7837340632472676e-40,-1.387299124583144e-19,4.418752465346173e-20
0.09000000000000007,-0.005294795076851214,-0.005294795076851214,-0.005294795076851214,0.02129479507685121,-6.2112782854091424e-21,0.0,5.000000000000001,False,0.0,0.0,0.0,0.0,0,0.0,0.00998297939704606,7.210918422541313e-17,False,0.9990482215818577,-0.043619387365336,0.0,0.0,2.5034827828152067e-37,6.97314689558385e-17,-1.8364549733535576e-17,0.00998297939704606,3.055043341827476e-19,2.78925875823355e-19,0.000900000000000002,0.0,4.232620294127021e-05,-7.329593242386014e-20,-1.6648209420771232e-18,-5.450742453942483e-40,-1.3873507850642657e-19,4.49019786732927e-20
0.10000000000000007,-0.00519490923540375,-0.00519490923540375,-0.00519490923540375,0.021194909235403746,-6.232775606466143e-21,0.0,5.000000000000001,False,0.0,0.0,0.0,0.0,0,0.0,0.009992451776638224,7.208072615290604e-17,False,0.9990482215818577,-0.043619387365336,0.0,0.0,2.1830018313137787e-37,6.973068044442921e-17,-1.8255500198217803e-17,0.009992451776638224,3.070358404076004e-19,2.7892272177771777e-19,0.0010000000000000022,0.0,1.8808586436575014e-05,3.2380021098783307e-20,-1.673541520880145e-18,-4.408693626320118e-40,-1.3946179340667816e-19,3.6570816737331664e-20
0.11000000000000008,-0.005094959830098417,-0.005094959830098417,-0.005094959830098417,0.021094959830098414,-6.200099359956183e-21,0.0,5.000000000000001,False,0.0,0.0,0.0,0.0,0,0.0,0.009996656769685317,7.210086478350445e-17,False,0.9990482215818577,-0.043619387365336,0.0,0.0,2.2263064598565698e-37,6.973123888220967e-17,-1.8332731015356194e-17,0.009996656769685317,3.059512005065385e-19,2.789249555288402e-19,0.0011000000000000025,0.0,8.341029853975446e-06,2.842945568401689e-20,-1.6735542901482778e-18,-4.534534976651802e-40,-1.3946285751235564e-19,3.6717980403306924e-20
