time_s,left_depth_m,right_depth_m,insertion_depth_m,face_gap_m,offset_y_m,offset_z_m,orientation_error_deg,blades_fit,contact_force_n,other_contact_force_n,left_contact_force_n,right_contact_force_n,contact_count,max_penetration_m,grasp_contact_force_n,grasp_penetration_m,speed_m_s,angular_speed_rad_s,valid_pose,relative_qw,relative_qx,relative_qy,relative_qz,velocity_wx_rad_s,velocity_wy_rad_s,velocity_wz_rad_s,velocity_x_m_s,velocity_y_m_s,velocity_z_m_s,target_travel_m,hold_s,holder_fx_n,holder_fy_n,holder_fz_n,holder_tx_nm,holder_ty_nm,holder_tz_nm
0.0,-0.00611587751934008,-0.005888996235655395,-0.00611587751934008,0.022,0.00025,0.0,1.0,True,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,False,0.9999619230641713,0.0,0.0,-0.008726535498373935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.010000000000000005,-0.006103831450328889,-0.0058769272844019435,-0.006103831450328889,0.021987941998260086,0.0002499754602072356,0.0,1.000100865818303,True,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0027975864595719212,0.0002809053210535675,False,0.9999619153825102,-7.725935310210507e-37,6.73753506158967e-39,-0.008727415685170516,-2.0471447926511273e-34,3.5704025634018554e-36,-0.0002809053210535675,0.002797586445773893,2.778531144149732e-07,-1.5775140918194153e-41,0.0001,0.0,0.011129524028498868,-2.992265194239321e-06,8.524632553257145e-41,5.825473563944921e-37,-1.016217524148706e-38,7.546012752781592e-07
0.020000000000000014,-0.006057844811958351,-0.005830913200661928,-0.006057844811958351,0.021941941047496465,0.000249939923289864,0.0,1.0002218460838532,True,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0060511838150045264,0.00011489253706454218,False,0.9999619061679662,1.3406623327822454e-21,1.5358945664687338e-19,-0.008728471396939632,6.308836181212021e-19,3.6134565447874403e-17,-0.00011489253706454218,0.006051183798543378,-4.463394078414241e-07,1.4456028966461836e-19,0.0002000000000000002,0.0,0.007980622192278054,1.982994590375719e-06,-8.673617379876047e-19,-1.8673291190107896e-21,-1.0695831523395041e-19,7.097699834924081e-07
0.030000000000000023,-0.005985874516616908,-0.00575894088607087,-0.005985874516616908,0.02186996969914055,0.00024993339103714974,0.0,1.0002307470155454,True,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.008044103669519628,5.549810585203159e-05,False,0.9999619054899771,3.0758150579932824e-21,3.523522813430509e-19,-0.008728549069262922,6.309259005844094e-19,3.613456470991828e-17,5.549810585203159e-05,0.00804410366466497,-2.794687102438981e-07,1.4456028966567144e-19,0.00030000000000000046,0.0,0.0043695150799582805,2.3962351583557347e-06,-8.673617379935812e-19,-2.7001244356008556e-21,-1.5465594112046906e-19,3.8668555532087625e-07
0.04000000000000003,-0.0058994012858089445,-0.005672479585465032,-0.0058994012858089445,0.021783502689784462,0.00024994705173943363,0.0,1.000178158215776,True,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.009077589596005962,0.00010925416712029196,False,0.999961909495611,4.8108096941155615e-21,5.511151074215045e-19,-0.008728090162891658,6.308972368362974e-19,3.6134565210951075e-17,0.00010925416712029196,0.009077589595940726,3.4414712437091495e-08,1.4456028966729552e-19,0.0004000000000000007,0.0,0.002162941146649784,8.279325821858304e-07,-8.673617380032787e-19,-3.5327416682500604e-21,-2.023535701172991e-19,1.6242568344710223e-07
0.05000000000000004,-0.005805690310325632,-0.005578782412145617,-0.005805690310325632,0.02168979891194097,0.00024996514445871934,0.0,1.0001173177360345,True,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.009576368157927848,9.767141829463203e-05,False,0.9999619141295044,4.8106578877162306e-21,5.51115108752253e-19,-0.008727559249768957,7.734784599725357e-24,-1.3369353417848938e-25,9.767141829463203e-05,0.009576368156786932,1.4782304526158965e-07,4.286157593045337e-30,0.000500000000000001,0.0,0.001019720957286127,-2.2702420668045284e-07,-2.523198189161054e-29,-2.308773942694216e-21,-1.3225251408484406e-19,5.367081494386204e-08
0.060000000000000046,-0.005708554141475811,-0.005481656967284958,-0.005708554141475811,0.021592668335492452,0.00024997975063580763,0.0,1.0000700459719971,True,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.009808373955471312,6.826694555313144e-05,False,0.9999619177297464,5.0469489495179874e-21,5.782191331082654e-19,-0.008727146741516707,6.307605329786653e-19,3.613456759830133e-17,6.826694555313144e-05,0.0098083739547131,1.2195750467375755e-07,1.4456028967031314e-19,0.0006000000000000012,0.0,0.00046823468629180603,-5.225267083519861e-07,-8.673617380215829e-19,-3.645906988655189e-21,-2.0885779877623894e-19,1.1296286913075844e-08
0.07000000000000005,-0.005609842548482017,-0.005382952373596459,-0.005609842548482017,0.02149396039252668,0.0002499892680159984,0.0,1.0000391927606103,True,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.009914096000128372,4.1983848290096845e-05,False,0.9999619200794511,5.283234540129127e-21,6.053231575129152e-19,-0.008726877506708095,-2.3571472575646128e-23,4.1324658622158557e-25,4.1983848290096845e-05,0.009914095999936352,6.170419462294609e-08,6.2778164463246716e-30,0.0007000000000000015,0.0,0.0002117770283160611,-4.4140695121480796e-07,-3.752139189591469e-29,-2.5356540369486357e-21,-1.452609618056841e-19,-1.6149676617649422e-09
0.08000000000000006,-0.005510418015544943,-0.005283531973314354,-0.005510418015544943,0.02139453801470226,0.00024999471253849063,0.0,1.000020975856105,True,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.009961698593503342,2.3867790785259923e-05,False,0.9999619214667724,5.440711176599065e-21,6.233925075302637e-19,-0.00872671854028008,-2.3124748678641383e-23,4.054985859719449e-25,2.3867790785259923e-05,0.00996169859349034,1.6094571354756528e-08,6.600133759660883e-30,0.0008000000000000018,0.0,9.49303007032054e-05,-2.7520699002760975e-07,-3.953893304354418e-29,-2.611290383247447e-21,-1.4959711087819198e-19,-3.807841251502845e-09
0.09000000000000007,-0.005410673927172711,-0.005183790173116397,-0.005410673927172711,0.02129479511957516,0.0002499975523047198,0.0,1.0000108894945492,True,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.009982979276921516,1.2883636893481942e-05,False,0.9999619222348952,5.519396810240707e-21,6.324271830034323e-19,-0.008726630523522374,-1.8772697046683116e-23,3.2954919890063627e-25,1.2883636893481942e-05,0.009982979276919145,-6.879502532691033e-09,6.729888970188813e-30,0.000900000000000002,0.0,4.2323728093068835e-05,-1.417815073840878e-07,-4.035578853304414e-29,-2.6491039431656175e-21,-1.5176518549608613e-19,-3.019160385867431e-09
