time_s,left_depth_m,right_depth_m,insertion_depth_m,face_gap_m,offset_y_m,offset_z_m,orientation_error_deg,blades_fit,contact_force_n,other_contact_force_n,left_contact_force_n,right_contact_force_n,contact_count,max_penetration_m,speed_m_s,angular_speed_rad_s,valid_pose,relative_qw,relative_qx,relative_qy,relative_qz,velocity_wx_rad_s,velocity_wy_rad_s,velocity_wz_rad_s,velocity_x_m_s,velocity_y_m_s,velocity_z_m_s,target_travel_m,hold_s,holder_fx_n,holder_fy_n,holder_fz_n,holder_tx_nm,holder_ty_nm,holder_tz_nm
0.0,-0.006009746767694467,-0.006009746767694467,-0.006009746767694467,0.022,0.0,0.0,2.0,False,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,False,0.9998476951563913,0.0,0.01745240643728351,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.010000000000000005,-0.005997692124240402,-0.005997692124240402,-0.005997692124240402,0.021987943334303463,0.0,-5.052341550682016e-08,2.000207488578533,False,0.0,0.0,0.0,0.0,0,0.0,0.002797600043522861,0.0005651411495967783,False,0.999847663554039,0.0,0.017454216840907498,0.0,0.0,0.0005651411495967783,0.0,0.002797599993932518,0.0,5.26752207735918e-07,0.0001,0.0,0.011129370666897249,0.0,-5.88671874231943e-06,0.0,-1.5310735204098385e-06,0.0
0.020000000000000014,-0.0059516953120112605,-0.0059516953120112605,-0.0059516953120112605,0.021941944210173328,0.0,-1.205864912368071e-07,2.000444670698591,False,0.0,0.0,0.0,0.0,0,0.0,0.006051159954750709,0.0002171108773685897,False,0.9998476274250816,0.0,0.017456286330024398,0.0,0.0,0.0002171108773685897,0.0,0.0060511598866587165,0.0,-9.077836009441707e-07,0.0002000000000000002,0.0,0.007980732116914115,0.0,4.13883567317123e-06,0.0,-1.3968367767693976e-06,0.0
0.030000000000000023,-0.005879724377952134,-0.005879724377952134,-0.005879724377952134,0.021869973151515183,0.0,-1.3214594758725884e-07,2.000457452740194,False,0.0,0.0,0.0,0.0,0,0.0,0.008044089841142231,0.00011513697058346831,False,0.9998476254779253,0.0,0.017456397857383538,0.0,0.0,-0.00011513697058346831,0.0,0.008044089823286495,0.0,-5.359722852578443e-07,0.00030000000000000046,0.0,0.004369637222563838,0.0,4.694764162451469e-06,0.0,-7.558851385801012e-07,0.0
0.04000000000000003,-0.005793255620721121,-0.005793255620721121,-0.005793255620721121,0.02178350541983937,0.0,-1.0463731037191337e-07,2.000352243312409,False,0.0,0.0,0.0,0.0,0,0.0,0.00907759181834144,0.00021590832907914594,False,0.9998476415046672,0.0,0.017455479871815612,0.0,0.0,-0.00021590832907914594,0.0,0.009077591817981743,0.0,8.08105122013023e-08,0.0004000000000000007,0.0,0.0021629810766132934,0.0,1.5571390198007575e-06,0.0,-3.2100408080558456e-07,0.0
0.05000000000000004,-0.005699549747288476,-0.005699549747288476,-0.005699549747288476,0.02168980071291864,0.0,-6.899245634517381e-08,2.0002325667252707,False,0.0,0.0,0.0,0.0,0,0.0,0.009576375812129891,0.0001916850970407181,False,0.9998476597341933,0.0,0.017454435655683984,0.0,0.0,-0.0001916850970407181,0.0,0.009576375807649699,0.0,2.929300361830146e-07,0.000500000000000001,0.0,0.001019708348896392,0.0,-4.743659697439054e-07,0.0,-1.1016705420520145e-07,0.0
0.060000000000000046,-0.005602417520339353,-0.005602417520339353,-0.005602417520339353,0.02159266939050338,0.0,-4.0332082090754895e-08,2.0001397624622443,False,0.0,0.0,0.0,0.0,0,0.0,0.009808380123921044,0.0001342003495870161,False,0.9998476738696879,0.0,0.017453625909079205,0.0,0.0,-0.0001342003495870161,0.0,0.00980838012104535,0.0,2.3751168220576958e-07,0.0006000000000000012,0.0,0.00046820802391646377,0.0,-1.0245317093136004e-06,0.0,-2.658897411509178e-08,0.0
0.07000000000000005,-0.005503708496798675,-0.005503708496798675,-0.005503708496798675,0.021493960959729237,0.0,-2.160668999273696e-08,2.0000789428806387,False,0.0,0.0,0.0,0.0,0,0.0,0.00991409909106094,8.305927069195562e-05,False,0.999847683133076,0.0,0.017453095238949636,0.0,0.0,-8.305927069195562e-05,0.0,0.009914099090342753,0.0,1.1933278591452267e-07,0.0007000000000000015,0.0,0.0002117547382297011,0.0,-8.588603761848464e-07,0.0,1.8256069164876433e-10,0.0
0.08000000000000006,-0.005404285484284271,-0.005404285484284271,-0.005404285484284271,0.02139453830000206,0.0,-1.0812864034703829e-08,2.000042745000824,False,0.0,0.0,0.0,0.0,0,0.0,0.0099616993957958,4.7676879167971655e-05,False,0.9998476886462161,0.0,0.017452779400971036,0.0,0.0,-4.7676879167971655e-05,0.0,0.009961699395747502,0.0,3.102038095616054e-08,0.0008000000000000018,0.0,9.491637567763528e-05,0.0,-5.362960633376094e-07,0.0,5.783180182936403e-09,0.0
0.09000000000000007,-0.005304542242248366,-0.005304542242248366,-0.005304542242248366,0.02129479525541981,0.0,-5.113613768537029e-09,2.000022484901986,False,0.0,0.0,0.0,0.0,0,0.0,0.009982978931511094,2.6047905286689562e-05,False,0.9998476917318995,0.0,0.01745260262518408,0.0,0.0,-2.6047905286689562e-05,0.0,0.0099829789315022,0.0,-1.3326387860793617e-08,0.000900000000000002,0.0,4.231647348722223e-05,0.0,-2.786105970075124e-07,0.0,5.087521112910764e-09,0.0
