time_s,left_depth_m,right_depth_m,insertion_depth_m,face_gap_m,offset_y_m,offset_z_m,orientation_error_deg,blades_fit,contact_force_n,other_contact_force_n,left_contact_force_n,right_contact_force_n,contact_count,max_penetration_m,speed_m_s,angular_speed_rad_s,valid_pose,relative_qw,relative_qx,relative_qy,relative_qz,velocity_wx_rad_s,velocity_wy_rad_s,velocity_wz_rad_s,velocity_x_m_s,velocity_y_m_s,velocity_z_m_s,target_travel_m,hold_s,holder_fx_n,holder_fy_n,holder_fz_n,holder_tx_nm,holder_ty_nm,holder_tz_nm
0.0,-0.005999999999999998,-0.005999999999999998,-0.005999999999999998,0.022,0.0,-0.0005000000000000004,0.0,False,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,False,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.010000000000000005,-0.005987941569894635,-0.005987941569894635,-0.005987941569894635,0.021987941569894635,1.6250416566069077e-39,-0.0005000000000000004,0.0,False,0.0,0.0,0.0,0.0,0,0.0,0.0027975815946882877,7.228014483236697e-17,False,1.0,2.981555974335137e-19,0.0,0.0,-8.502355781776902e-56,7.228014483236697e-17,4.936362655354968e-35,0.0027975815946882877,-3.978527618443244e-37,2.891205793294685e-19,0.0001,0.0,0.011129576266072576,1.8517807440510684e-36,-1.7347234759768117e-18,1.3253507958731563e-58,-1.4456028966473394e-19,-9.008416162724792e-38
0.020000000000000014,-0.005941939998739147,-0.005941939998739147,-0.005941939998739147,0.021941939998739148,1.4336685932208426e-38,-0.0005000000000000004,0.0,False,0.0,0.0,0.0,0.0,0,0.0,0.006051191590105339,7.228014483236697e-17,False,1.0,6.685913396993947e-19,0.0,0.0,-1.2586799344503734e-54,7.228014483236697e-17,1.6809721922980293e-34,0.006051191590105339,-8.84421937078474e-37,2.891205793294687e-19,0.0002000000000000002,0.0,0.007980587577363259,1.1120961589000988e-36,-1.7347234759768106e-18,2.4742370133305967e-57,-1.4456028966473394e-19,-3.289169185215716e-37
0.030000000000000023,-0.005869968536340701,-0.005869968536340701,-0.005869968536340701,0.0218699685363407,3.3638599709577616e-38,-0.0005000000000000004,0.0,False,0.0,0.0,0.0,0.0,0,0.0,0.008044108543855864,7.228014483236697e-17,False,1.0,1.0390270819652751e-18,0.0,0.0,-1.4679795467134823e-54,7.228014483236697e-17,2.3074748444665545e-34,0.008044108543855864,-1.636831503459847e-36,2.891205793294686e-19,0.00030000000000000046,0.0,0.004369473245169939,-2.310826810790896e-37,-1.7347234759768117e-18,2.952653409657916e-57,-1.4456028966473394e-19,-4.566971637367767e-37
0.04000000000000003,-0.005783501765481626,-0.005783501765481626,-0.005783501765481626,0.021783501765481626,5.006374808015356e-38,-0.0005000000000000004,0.0,False,0.0,0.0,0.0,0.0,0,0.0,0.009077588994994267,7.228014483236697e-17,False,1.0,1.4004278061271087e-18,0.0,0.0,5.6259369164538104e-55,7.228014483236697e-17,1.5350302372180121e-34,0.009077588994994267,-2.203005834025381e-36,2.891205793294688e-19,0.0004000000000000007,0.0,0.0021629266930802277,-2.1839145112720076e-36,-1.7347234759768144e-18,-6.961044941666957e-58,-1.4456028966473394e-19,-3.0581347028127057e-37
0.05000000000000004,-0.005689798303496283,-0.005689798303496283,-0.005689798303496283,0.021689798303496283,5.315103798062262e-38,-0.0005000000000000004,0.0,False,0.0,0.0,0.0,0.0,0,0.0,0.009576365575913843,7.228014483236697e-17,False,1.0,1.7708635483929885e-18,0.0,0.0,7.395992023490452e-55,7.228014483236697e-17,2.1725209184104524e-34,0.009576365575913843,-2.939971115167582e-36,2.891205793294686e-19,0.000500000000000001,0.0,0.001019724921987257,1.6528180499855244e-36,-1.7347234759768117e-18,-1.5318457187043458e-57,-1.4456028966473394e-19,-4.262284079451293e-37
0.060000000000000046,-0.005592667982025821,-0.005592667982025821,-0.005592667982025821,0.02159266798202582,6.340135241305152e-38,-0.0005000000000000004,0.0,False,0.0,0.0,0.0,0.0,0,0.0,0.00980837182558074,7.228014483236697e-17,False,1.0,2.132264272554826e-18,0.0,0.0,2.019602655040414e-55,7.228014483236697e-17,2.9885817064605195e-34,0.00980837182558074,-3.3631805971363744e-36,2.891205793294685e-19,0.0006000000000000012,0.0,0.00046824380899987417,1.2152942324988973e-36,-1.734723475976813e-18,-4.4714303982166775e-58,-1.4456028966473394e-19,-5.902483018335796e-37
0.07000000000000005,-0.0054939602051967094,-0.0054939602051967094,-0.0054939602051967094,0.02149396020519671,9.003388724798118e-38,-0.0005000000000000004,0.0,False,0.0,0.0,0.0,0.0,0,0.0,0.00991409492279263,7.228014483236697e-17,False,1.0,2.502700014820709e-18,0.0,0.0,-6.127910183251849e-54,7.228014483236697e-17,8.455081450026853e-34,0.00991409492279263,-5.6717763020115574e-36,2.89120579329469e-19,0.0007000000000000015,0.0,0.00021178473408564602,2.5945838375153734e-36,-1.734723475976814e-18,8.771986452999322e-57,-1.4456028966473394e-19,-1.2180379407983453e-36
0.08000000000000006,-0.005394537922409619,-0.005394537922409619,-0.005394537922409619,0.02139453792240962,1.6698071964909565e-37,-0.0005000000000000004,0.0,False,0.0,0.0,0.0,0.0,0,0.0,0.009961698312580888,7.228014483236697e-17,False,1.0,2.873135757086592e-18,0.0,0.0,-6.39379157264252e-54,7.228014483236697e-17,6.227549640664609e-34,0.009961698312580888,-6.256154391954162e-36,2.891205793294688e-19,0.0008000000000000018,0.0,9.493510476674821e-05,-7.915298965776278e-36,-2.602085213965219e-18,1.640336121515264e-56,-2.1684043449710093e-19,-1.6676274960471078e-36
0.09000000000000007,-0.005294795076851211,-0.005294795076851211,-0.005294795076851211,0.02129479507685121,1.6467169900829495e-37,-0.0005000000000000004,0.0,False,0.0,0.0,0.0,0.0,0,0.0,0.009982979397046052,7.228014483236697e-17,False,1.0,3.2435714993524753e-18,0.0,0.0,-7.478802005027853e-54,7.228014483236697e-17,1.0478875754891826e-33,0.009982979397046052,-1.0272744142511547e-35,2.891205793294688e-19,0.000900000000000002,0.0,4.23262029413396e-05,1.4052103820039627e-35,-1.7347234759768144e-18,1.0979369883374426e-56,-1.4456028966473394e-19,-2.064608386127458e-36
0.10000000000000007,-0.005194909235403746,-0.005194909235403746,-0.005194909235403746,0.021194909235403746,2.1731134721190613e-37,-0.0005000000000000004,0.0,False,0.0,0.0,0.0,0.0,0,0.0,0.009992451776638059,7.228014483236697e-17,False,1.0,3.614007241618355e-18,0.0,0.0,-2.0584936877622844e-54,7.228014483236697e-17,6.14789255023866e-34,0.009992451776638059,-9.634104557356034e-36,2.891205793294691e-19,0.0010000000000000022,0.0,1.8808586435367647e-05,-8.251519473560531e-36,-1.734723475976813e-18,4.6366863724551957e-57,-1.4456028966473394e-19,-1.2395876651234713e-36
0.11000000000000008,-0.005094959830098413,-0.005094959830098413,-0.005094959830098413,0.021094959830098414,1.96912393954088e-37,-0.0005000000000000004,0.0,False,0.0,0.0,0.0,0.0,0,0.0,0.00999665676968509,7.228014483236697e-17,False,1.0,3.984442983884231e-18,0.0,0.0,6.958526252315785e-54,7.228014483236697e-17,1.4814851860898162e-34,0.00999665676968509,-9.4669222630472e-36,2.891205793294691e-19,0.0011000000000000025,0.0,8.341029853170534e-06,-3.8902821322893004e-36,-1.734723475976813e-18,-1.2886885653551403e-56,-1.4456028966473394e-19,-2.982546772021249e-37
0.12000000000000009,-0.004994982230577177,-0.004994982230577177,-0.004994982230577177,0.020994982230577178,1.3858171159524083e-37,-0.0005000000000000004,0.0,False,0.0,0.0,0.0,0.0,0,0.0,0.009998520386923643,7.228014483236697e-17,False,1.0,4.345843708046061e-18,0.0,0.0,5.859010768111522e-54,7.228014483236697e-17,3.180874775733029e-34,0.009998520386923643,-8.648564040554485e-36,2.891205793294688e-19,0.0012000000000000027,0.0,3.6943440561432173e-06,1.033691288761561e-35,-1.734723475976813e-18,-1.2057498940596427e-56,-1.4456028966473394e-19,-6.118670043247891e-37
0.1300000000000001,-0.004894992141958172,-0.004894992141958172,-0.004894992141958172,0.020894992141958172,9.294472512947276e-38,-0.0005000000000000004,0.0,False,0.0,0.0,0.0,0.0,0,0.0,0.009999345485594004,7.228014483236697e-17,False,1.0,4.7162794503119366e-18,0.0,0.0,6.699889618958419e-54,7.228014483236697e-17,5.1201009149991e-34,0.009999345485594004,-7.55586781673762e-36,2.891205793294686e-19,0.001300000000000003,0.0,1.6349963632839026e-06,1.8756589643515926e-35,-1.7347234759768117e-18,-1.8242472213711417e-56,-1.4456028966473394e-19,-9.841682135517258e-37
0.1400000000000001,-0.004794996525649891,-0.004794996525649891,-0.004794996525649891,0.02079499652564989,2.68566196032214e-37,-0.0005000000000000004,0.0,False,0.0,0.0,0.0,0.0,0,0.0,0.009999710559506924,7.228014483236697e-17,False,1.0,5.0867151925778124e-18,0.0,0.0,-2.5949907374672563e-53,7.228014483236697e-17,2.1628502646687142e-33,0.009999710559506924,-1.1062598716669783e-35,2.891205793294692e-19,0.0014000000000000032,0.0,7.232465037906866e-07,-1.1834888349308851e-35,-1.7347234759768133e-18,5.21060699311522e-56,-1.4456028966473394e-19,-4.342325134645319e-36
0.1500000000000001,-0.004694998464032693,-0.004694998464032693,-0.004694998464032693,0.020694998464032693,3.970680813759489e-37,-0.0005000000000000004,0.0,False,0.0,0.0,0.0,0.0,0,0.0,0.009999872027117825,7.228014483236697e-17,False,1.0,5.4752209710517804e-18,0.0,0.0,-2.2521509317124163e-54,7.228014483236697e-17,8.074728741921978e-34,0.009999872027117825,-1.515356408544914e-35,2.891205793294692e-19,0.0015000000000000035,0.0,3.1983463445739435e-07,-2.0949068298063822e-35,-2.6020852139652214e-18,7.355271990657839e-57,-2.1684043449710093e-19,-2.4372838519443947e-36
0.16000000000000011,-0.004594999321017267,-0.004594999321017267,-0.004594999321017267,0.020594999321017268,2.4101599823215486e-37,-0.0005000000000000004,0.0,False,0.0,0.0,0.0,0.0,0,0.0,0.009999943424815359,7.228014483236697e-17,False,1.0,5.845656713317656e-18,0.0,0.0,2.359046439440077e-53,7.228014483236697e-17,-7.059170232295824e-34,0.009999943424815359,-1.2980880898042473e-35,2.8912057932946947e-19,0.0016000000000000038,0.0,1.414111242964422e-07,1.3880021373767572e-35,-1.7347234759768156e-18,-4.1266845108146695e-56,-1.4456028966473394e-19,5.167552627615525e-37
0.17000000000000012,-0.004494999699865578,-0.004494999699865578,-0.004494999699865578,0.02049499969986558,1.1796040614580413e-37,-0.0005000000000000004,0.0,False,0.0,0.0,0.0,0.0,0,0.0,0.009999974990643975,7.228014483236697e-17,False,1.0,6.207057437479486e-18,0.0,0.0,1.2479490358303841e-53,7.228014483236697e-17,2.3962955806460115e-34,0.009999974990643975,-9.619997589760725e-36,2.8912057932946947e-19,0.001700000000000004,0.0,6.2516010354563e-08,2.3003973746913763e-35,-1.734723475976815e-18,-2.575294031391275e-56,-1.4456028966473394e-19,-4.315658221825275e-37
